258.0,-6.989711876980992e-10
258.5,-6.989695110213551e-10
259.0,-6.989679411163028e-10
259.5,-6.989664749797962e-10
260.0,-6.989651089099323e-10
260.5,-6.989638387103489e-10
261.0,-6.989626598625838e-10
261.5,-6.9896156766878e-10
262.0,-6.989605573676034e-10
262.5,-6.989596242265151e-10
263.0,-6.989587636135647e-10
263.5,-6.989579710517547e-10
264.0,-6.989572422588484e-10
264.5,-6.989565731751838e-10
265.0,-6.989559599817803e-10
265.5,-6.989553991107315e-10
266.0,-6.989548872495758e-10
266.5,-6.98954421341082e-10
267.0,-6.989539985796382e-10
267.5,-6.989536164052332e-10
268.0,-6.989532724958265e-10
268.5,-6.989529647587477e-10
269.0,-6.989526913216413e-10
269.5,-6.989524505233599e-10
270.0,-6.989522409051194e-10
270.5,-6.989520612021598e-10
271.0,-6.989519103360902e-10
271.5,-6.989517874080685e-10
272.0,-6.989516916929017e-10
272.5,-6.989516226341559e-10
273.0,-6.98951579840317e-10
273.5,-6.989515630820464e-10
274.0,-6.989515722905506e-10
274.5,-6.989516075570784e-10
275.0,-6.989516691335456e-10
275.5,-6.989517574342933e-10
276.0,-6.989518730389535e-10
276.5,-6.989520166964045e-10
277.0,-6.989521893297743e-10
277.5,-6.989523920424474e-10
278.0,-6.989526261249789e-10
278.5,-6.989528930628336e-10
279.0,-6.989531945447855e-10
279.5,-6.989535324718033e-10
280.0,-6.989539089661651e-10
280.5,-6.989543263804776e-10
281.0,-6.989547873061935e-10
281.5,-6.98955294581085e-10
282.0,-6.989558512950361e-10
282.5,-6.98956460793314e-10
283.0,-6.989571266763266e-10
283.5,-6.989578527946436e-10
284.0,-6.989586432378225e-10
284.5,-6.989595023153032e-10
285.0,-6.989604345273596e-10
285.5,-6.989614445237798e-10
286.0,-6.989625370476777e-10
286.5,-6.989637168615422e-10
287.0,-6.989649886524563e-10
287.5,-6.989663569133054e-10
288.0,-6.989678257968612e-10
288.5,-6.989693989399206e-10
289.0,-6.989710792552948e-10
289.5,-6.989728686904438e-10
290.0,-6.989747679530703e-10
290.5,-6.989767762060679e-10
291.0,-6.989788907369559e-10
291.5,-6.989811066103368e-10
292.0,-6.989834163159151e-10
292.5,-6.989858094290812e-10
293.0,-6.989882723057352e-10
293.5,-6.989907878374022e-10
294.0,-6.989933352962992e-10
294.5,-6.989958903020486e-10
295.0,-6.989984249414417e-10
295.5,-6.990009080692737e-10
296.0,-6.990033058111749e-10
296.5,-6.990055822782424e-10
297.0,-6.99007700488367e-10
